Hour,Date,HourlyDryBulbTemperatureAmerillo,HourlyRelativeHumidityAmerillo,HourlyWindSpeedAmerillo,HourlyDryBulbTemperatureAustin,HourlyRelativeHumidityAustin,HourlyWindSpeedAustin,HourlyDryBulbTemperatureDallas,HourlyRelativeHumidityDallas,HourlyWindSpeedDallas,HourlyDryBulbTemperatureElPaso,HourlyRelativeHumidityElPaso,HourlyWindSpeedElPaso,HourlyDryBulbTemperatureHoustan,HourlyRelativeHumidityHoustan,HourlyWindSpeedHoustan,HourlyDryBulbTemperatureLaredo,HourlyRelativeHumidityLaredo,HourlyWindSpeedLaredo,HourlyDryBulbTemperatureOdessa,HourlyRelativeHumidityOdessa,HourlyWindSpeedOdessa,HourlyDryBulbTemperatureSanAnto,HourlyRelativeHumiditySanAnto,HourlyWindSpeedSanAnto,HourlyDryBulbTemperatureSweet,HourlyRelativeHumiditySweet,HourlyWindSpeedSweet
1,1/18/2021,30,69,14,44,63,0,40,55,7,45,20,9,48,56,3,55,87,8,37,62,7,43,63,5,39,60,11
2,1/18/2021,32,66,15,40,65,0,39,60,5,44,20,8,42,68,3,53,93,8,36,67,9,43,63,6,41,54,14
3,1/18/2021,32,66,14,39,65,0,38,62,5,44,20,10,40,77,0,52,93,6,35,67,7,42,65,3,44,48,16
4,1/18/2021,30,72,15,42,62,0,36,64,3,43,22,9,39,79,0,51,96,5,38,60,8,41,67,5,44,48,15
5,1/18/2021,30,72,14,41,62,0,38,62,3,42,21,5,39,76,0,50,96,6,37,62,8,41,67,3,45,49,16
6,1/18/2021,32,66,13,42,68,0,36,70,8,37,25,0,38,83,0,53,100,5,38,60,9,44,65,0,44,57,16
7,1/18/2021,35,59,9,50,57,0,35,72,3,34,28,0,35,89,0,54,100,10,37,62,7,47,61,0,43,64,17
8,1/18/2021,35,59,6,52,57,0,37,67,6,37,26,0,42,76,0,53,100,7,34,67,5,50,59,0,44,66,17
9,1/18/2021,37,54,17,55,51,0,44,58,7,45,20,0,50,74,7,54,100,8,40,60,5,50,77,0,49,60,21
10,1/18/2021,39,55,25,65,45,8,49,46,9,51,17,0,58,65,7,57,96,5,47,46,7,52,83,0,56,43,23
11,1/18/2021,42,49,22,69,53,11,54,45,11,60,12,9,65,51,13,64,75,8,54,34,9,53,96,0,62,32,21
12,1/18/2021,46,42,25,65,,9,57,49,18,65,10,13,67,49,14,70,61,6,61,23,10,57,90,6,65,26,21
13,1/18/2021,46,46,23,70,61,17,60,46,16,68,10,15,70,44,17,77,47,15,68,15,16,61,81,8,68,21,15
14,1/18/2021,47,42,24,72,55,14,66,45,16,,10,13,69,47,17,80,39,20,71,10,16,66,70,10,71,16,16
15,1/18/2021,53,31,24,75,46,17,67,49,17,71,9,8,68,51,21,81,39,20,,9,11,69,63,10,71,16,10
16,1/18/2021,50,35,21,74,48,14,68,53,21,70,11,6,66,54,17,82,40,20,68,16,23,71,59,7,69,17,13
17,1/18/2021,48,34,20,75,45,17,67,55,13,69,11,5,64,60,17,82,44,18,64,19,17,73,55,3,65,24,11
18,1/18/2021,46,37,16,71,49,7,63,63,7,63,13,7,62,70,14,79,49,15,59,25,16,71,53,11,54,35,14
19,1/18/2021,45,40,11,68,59,10,58,72,7,60,14,7,61,72,10,75,55,14,53,35,20,63,68,5,49,44,9
20,1/18/2021,43,43,8,67,71,10,56,77,7,56,16,3,61,75,10,74,67,20,50,39,20,67,76,16,46,51,9
21,1/18/2021,43,43,11,67,79,14,58,75,7,60,14,5,59,87,8,70,79,20,47,44,18,65,84,10,44,55,9
22,1/18/2021,42,45,13,68,78,17,59,75,6,58,18,6,60,84,7,68,81,20,46,47,16,65,84,11,42,59,10
23,1/18/2021,42,49,17,68,78,15,60,67,10,57,22,5,59,87,5,67,84,16,44,53,16,64,87,13,42,62,11
24,1/18/2021,41,51,14,68,78,17,59,69,10,54,28,6,61,87,5,66,84,16,43,56,15,65,84,10,41,62,10
1,1/19/2021,41,51,14,65,87,6,59,69,10,51,33,11,61,87,5,65,87,14,43,56,15,65,84,11,41,65,10
2,1/19/2021,39,53,13,67,84,11,55,87,14,50,35,11,64,81,3,65,90,13,43,56,20,65,84,14,43,62,11
3,1/19/2021,38,55,10,67,84,9,53,93,10,48,37,11,64,81,6,64,93,8,42,58,17,63,90,11,44,59,15
4,1/19/2021,37,54,9,67,84,8,52,93,9,46,40,10,61,87,9,63,97,10,41,60,17,65,84,10,45,58,13
5,1/19/2021,37,54,14,66,87,7,50,71,14,45,39,14,62,84,7,63,93,8,42,55,16,64,87,6,45,56,13
6,1/19/2021,35,57,14,65,87,3,50,63,11,44,40,13,63,83,6,62,96,5,42,55,22,64,87,6,45,55,14
7,1/19/2021,34,54,14,63,93,5,50,59,11,44,40,9,63,83,5,63,93,9,42,55,15,63,90,6,45,54,13
8,1/19/2021,33,58,15,64,93,6,50,57,13,44,40,13,63,81,6,63,93,7,42,55,14,63,93,3,44,55,11
9,1/19/2021,32,66,13,65,90,3,51,52,14,45,40,16,64,78,6,67,91,8,42,55,11,64,93,7,45,50,15
10,1/19/2021,34,59,17,66,90,5,52,47,15,46,38,17,67,73,7,71,79,10,44,49,17,67,91,10,46,47,16
11,1/19/2021,36,52,18,69,81,11,53,43,13,48,36,20,72,59,14,71,76,9,46,40,20,68,84,11,47,44,20
12,1/19/2021,37,50,17,67,84,0,53,41,16,49,35,17,73,57,10,72,73,10,47,37,22,70,79,13,49,39,21
13,1/19/2021,38,52,16,71,79,6,54,40,14,49,35,18,76,50,15,73,74,9,47,37,22,71,76,10,47,48,21
14,1/19/2021,38,52,15,58,93,17,55,38,14,50,33,15,76,48,13,72,76,13,46,38,21,71,73,9,46,48,20
15,1/19/2021,41,47,14,57,90,15,54,40,17,49,33,14,76,50,10,72,79,9,45,42,23,72,71,15,46,49,21
16,1/19/2021,42,45,13,54,90,18,54,38,18,49,33,20,76,50,7,73,76,7,44,45,22,70,76,10,45,49,17
17,1/19/2021,41,43,9,54,87,14,54,38,17,48,36,15,74,52,6,72,79,6,44,45,20,60,84,16,45,51,15
18,1/19/2021,38,44,0,50,86,10,53,41,17,47,36,15,70,57,7,65,81,13,43,49,20,54,87,13,44,56,11
19,1/19/2021,35,50,3,51,86,14,53,41,11,45,37,18,66,65,6,61,90,9,42,51,18,52,86,13,44,57,15
20,1/19/2021,34,52,0,51,80,14,53,43,9,45,37,11,64,70,0,59,96,9,42,51,14,50,89,16,43,58,11
21,1/19/2021,31,59,6,51,74,17,52,45,11,44,38,13,63,75,0,59,96,6,42,53,13,50,86,9,43,55,11
22,1/19/2021,30,64,6,51,74,15,51,44,13,44,38,15,60,84,7,58,97,8,41,55,9,49,83,14,43,55,10
23,1/19/2021,28,66,6,50,77,17,50,46,13,43,42,10,59,83,3,57,100,7,41,55,8,49,77,15,42,56,7
24,1/19/2021,31,64,6,50,80,16,50,50,14,43,43,11,58,87,3,57,100,6,41,55,9,49,74,11,42,56,8
1,1/20/2021,31,64,6,50,71,8,50,50,14,41,57,13,58,87,3,57,100,7,41,55,9,49,74,10,42,56,7
2,1/20/2021,29,72,8,50,80,13,48,52,9,38,76,6,60,84,8,58,97,11,40,60,3,49,74,11,42,57,3
3,1/20/2021,35,64,11,50,80,15,47,54,6,38,79,6,59,83,8,57,96,13,40,60,9,49,77,11,42,59,0
4,1/20/2021,33,70,11,50,80,14,47,54,5,37,82,0,59,81,8,54,97,13,39,65,6,49,77,11,41,59,0
5,1/20/2021,34,67,10,51,77,15,47,50,5,38,79,0,58,84,9,52,97,16,38,76,3,49,77,9,40,70,0
6,1/20/2021,35,64,9,50,71,7,46,58,6,38,79,0,58,87,8,52,97,10,37,86,3,49,74,11,38,83,0
7,1/20/2021,36,62,9,50,77,11,45,68,7,38,79,0,58,87,6,51,96,10,36,86,7,48,80,10,38,89,0
8,1/20/2021,37,57,9,49,83,18,45,66,5,38,79,6,58,90,7,50,100,9,36,89,3,48,83,8,37,93,0
9,1/20/2021,36,57,14,49,86,9,44,68,0,40,73,5,59,87,7,51,96,8,36,86,6,48,80,9,38,94,3
10,1/20/2021,42,43,22,49,83,11,44,76,0,42,71,7,60,84,7,51,96,8,36,93,6,49,83,10,39,93,8
11,1/20/2021,45,52,29,50,83,11,44,79,0,45,63,8,62,80,6,51,96,10,37,93,7,50,83,8,41,95,10
12,1/20/2021,47,48,26,50,80,3,45,80,0,46,63,7,63,81,7,51,96,11,40,83,8,51,83,7,41,96,10
13,1/20/2021,51,44,21,51,80,3,46,83,0,47,61,9,65,78,7,52,97,8,40,83,6,52,86,5,41,100,15
14,1/20/2021,56,36,23,53,80,3,46,86,6,48,58,10,68,73,7,52,97,10,41,82,8,51,89,3,41,100,9
15,1/20/2021,59,33,28,55,77,0,45,90,8,48,58,9,67,79,11,53,93,9,44,76,13,51,92,0,43,100,11
16,1/20/2021,60,35,28,56,75,0,44,96,10,49,56,7,66,81,10,53,93,7,46,73,9,51,92,3,45,98,11
17,1/20/2021,59,36,21,57,72,3,44,100,3,49,59,6,65,84,10,53,93,7,47,71,9,52,93,5,45,92,8
18,1/20/2021,57,39,17,50,89,0,44,100,0,49,59,6,63,90,11,53,93,6,46,77,8,52,93,0,45,93,10
19,1/20/2021,51,48,15,51,89,8,44,100,5,48,63,0,63,90,8,53,93,5,45,80,8,52,93,5,44,95,9
20,1/20/2021,52,49,21,50,93,6,45,97,5,48,63,0,62,93,16,54,90,0,44,83,10,52,93,3,44,93,13
21,1/20/2021,51,48,18,50,96,5,45,97,3,48,61,0,61,97,8,54,90,3,44,83,5,52,93,0,45,92,15
22,1/20/2021,50,52,18,51,92,3,45,97,7,47,66,3,61,97,7,53,93,3,43,86,7,52,97,0,45,92,16
23,1/20/2021,49,52,15,51,92,0,45,97,10,47,63,0,61,97,8,53,93,6,43,86,6,52,97,0,45,90,14
24,1/20/2021,47,56,16,51,92,5,46,93,13,46,68,5,61,97,6,53,93,7,43,86,6,52,97,0,45,90,11
1,1/21/2021,47,56,16,50,93,0,46,93,13,46,71,0,61,97,6,53,93,3,43,86,6,52,97,0,45,90,11
2,1/21/2021,44,55,11,50,96,3,46,96,5,45,74,5,62,93,6,53,93,6,44,83,10,52,97,0,46,86,11
3,1/21/2021,47,48,11,51,92,3,46,96,5,45,74,3,62,93,0,53,93,5,44,83,13,53,93,3,47,84,13
4,1/21/2021,43,56,5,51,96,5,46,93,0,44,76,3,63,93,3,53,93,3,46,79,6,53,93,3,47,82,16
5,1/21/2021,46,50,14,52,93,5,46,96,5,43,80,0,63,93,5,53,93,3,46,79,6,53,93,6,48,79,15
6,1/21/2021,45,52,18,51,89,0,47,93,8,42,79,0,62,93,3,53,93,0,48,77,9,53,96,5,48,82,13
7,1/21/2021,43,58,14,51,92,5,47,97,0,41,82,5,61,93,0,54,90,0,49,74,8,53,96,6,48,84,8
8,1/21/2021,43,56,11,52,93,3,48,93,0,43,76,6,61,93,0,54,93,3,47,83,6,53,96,5,48,82,5
9,1/21/2021,44,55,13,54,93,6,48,96,0,44,73,0,62,90,0,54,93,5,49,80,7,54,97,0,49,81,9
10,1/21/2021,47,50,9,58,84,0,50,93,3,46,71,6,62,93,0,55,90,5,51,77,8,56,87,7,50,80,11
11,1/21/2021,50,44,13,60,84,8,51,89,6,47,77,0,63,93,0,56,87,0,53,77,8,58,84,6,53,75,16
12,1/21/2021,56,36,14,62,75,0,51,89,3,49,71,3,64,93,3,57,87,0,54,80,6,59,83,5,52,81,11
13,1/21/2021,59,29,8,65,76,5,52,93,5,50,74,9,65,93,0,59,81,0,57,74,10,62,78,5,56,72,11
14,1/21/2021,63,24,6,66,75,8,53,93,7,51,77,3,65,93,0,60,80,0,58,75,5,62,78,3,58,70,10
15,1/21/2021,65,19,5,66,75,7,53,93,10,52,77,5,66,93,0,62,78,5,60,70,9,63,78,5,57,79,13
16,1/21/2021,63,21,6,67,76,6,53,96,11,54,72,8,66,93,0,63,78,0,62,70,10,63,78,6,57,74,13
17,1/21/2021,61,23,7,66,78,3,54,93,7,53,72,10,66,93,0,63,78,5,62,73,10,63,78,5,61,69,13
18,1/21/2021,53,32,9,64,81,0,53,96,3,52,75,6,66,93,3,62,80,5,60,78,8,61,81,5,58,80,8
19,1/21/2021,51,41,10,61,93,0,53,93,8,51,77,7,66,93,0,62,80,5,58,84,5,60,80,5,57,83,10
20,1/21/2021,49,48,13,61,93,6,52,97,0,49,83,8,65,97,5,61,87,5,59,81,10,59,83,3,56,88,10
21,1/21/2021,49,50,14,61,93,3,51,96,3,48,86,7,65,93,0,59,93,6,58,84,8,58,87,3,58,87,11
22,1/21/2021,44,58,10,59,96,5,50,100,0,46,86,8,65,93,6,60,90,0,54,90,7,57,90,0,57,90,11
23,1/21/2021,38,70,9,59,96,6,47,100,8,46,86,11,64,93,0,60,90,0,55,87,10,57,87,0,57,93,11
24,1/21/2021,35,72,9,58,97,5,47,100,0,47,83,5,63,93,5,60,90,0,55,83,15,56,90,3,57,94,13
1,1/22/2021,35,72,9,58,90,0,47,100,0,46,83,3,63,93,5,60,93,0,55,83,15,54,90,3,57,94,13
2,1/22/2021,30,82,9,54,97,0,47,100,6,44,83,5,62,96,0,57,100,0,52,75,14,52,93,0,58,94,13
3,1/22/2021,35,76,11,56,97,3,47,100,9,47,80,14,62,96,0,56,100,5,50,77,13,52,93,3,54,100,3
4,1/22/2021,34,73,10,55,96,0,47,100,7,47,80,9,62,96,0,56,100,7,48,80,11,53,93,3,51,100,8
5,1/22/2021,27,81,7,54,97,8,48,100,7,42,85,6,62,96,0,55,100,5,45,86,8,52,93,0,45,100,7
6,1/22/2021,27,85,8,54,90,0,48,100,7,45,83,10,62,96,0,54,97,5,44,85,7,54,93,5,45,100,5
7,1/22/2021,25,85,9,55,93,6,49,93,7,39,89,3,62,96,3,53,96,3,43,89,8,54,97,0,44,100,8
8,1/22/2021,24,81,10,55,96,0,49,93,11,45,83,9,62,96,5,53,100,3,40,93,5,55,93,5,43,100,7
9,1/22/2021,26,81,9,57,93,5,49,90,9,47,80,7,63,97,0,57,93,8,44,85,7,60,84,0,44,100,9
10,1/22/2021,30,82,8,61,87,3,49,90,11,52,72,6,64,93,3,61,78,7,51,66,9,64,75,0,44,100,10
11,1/22/2021,34,82,6,66,78,0,50,83,9,55,62,10,64,93,5,65,70,5,56,51,14,68,70,0,45,100,10
12,1/22/2021,34,82,9,72,53,9,51,80,8,58,51,9,64,93,5,70,61,5,61,39,11,71,63,3,45,100,8
13,1/22/2021,35,82,6,78,47,10,50,86,6,59,46,8,66,90,6,74,56,3,62,37,8,73,57,5,46,100,8
14,1/22/2021,36,82,0,76,47,9,51,83,9,60,44,10,66,87,3,77,52,7,64,33,10,78,42,7,45,100,3
15,1/22/2021,38,79,8,77,43,11,51,83,9,60,41,11,66,87,5,80,47,3,64,30,6,78,39,3,45,100,3
16,1/22/2021,38,76,7,76,45,6,51,80,8,61,38,11,66,87,3,82,44,3,66,28,6,78,40,3,45,100,5
17,1/22/2021,38,79,7,75,50,15,51,80,6,59,42,9,66,87,6,81,44,8,63,33,13,76,42,7,45,100,6
18,1/22/2021,36,86,6,64,73,9,50,83,10,56,47,6,64,90,6,78,48,9,57,49,11,74,46,7,45,100,5
19,1/22/2021,35,85,10,58,87,18,51,83,7,53,55,5,61,93,3,72,61,6,52,61,11,70,61,5,44,100,7
20,1/22/2021,33,92,11,57,83,16,50,86,5,50,59,7,63,93,5,70,66,6,48,74,15,68,57,9,44,100,3
21,1/22/2021,31,92,8,55,87,15,50,86,0,51,59,3,63,93,6,68,70,6,44,83,14,65,66,6,44,100,6
22,1/22/2021,33,96,14,55,83,15,49,90,5,47,69,5,64,90,5,67,73,8,42,89,11,61,81,8,43,100,7
23,1/22/2021,33,92,13,54,87,9,49,90,0,46,71,6,64,90,3,64,78,6,41,93,9,59,83,10,43,100,6
24,1/22/2021,34,97,13,54,83,11,49,90,0,47,71,9,63,93,5,65,84,7,41,96,15,58,84,8,43,100,7
1,1/23/2021,34,97,13,52,86,5,49,90,0,46,71,6,63,93,5,63,90,6,41,96,15,57,83,6,43,100,8
2,1/23/2021,34,97,8,52,89,10,49,93,5,45,74,5,63,93,5,61,93,6,40,100,11,57,83,8,42,100,8
3,1/23/2021,34,97,15,51,89,13,48,100,5,43,76,6,63,93,6,61,93,6,40,100,8,56,84,7,42,100,5
4,1/23/2021,35,93,23,51,89,9,48,100,6,41,79,3,60,93,10,61,97,7,41,100,8,55,83,6,42,100,3
5,1/23/2021,35,100,14,52,89,7,48,100,6,41,82,7,59,93,9,61,97,8,40,100,11,55,83,6,42,100,5
6,1/23/2021,34,100,14,51,86,3,48,100,5,41,79,7,58,97,8,60,96,10,40,100,10,55,80,6,42,100,7
7,1/23/2021,35,96,14,52,89,7,49,100,5,41,79,6,58,93,7,61,97,8,40,100,11,54,83,7,42,100,8
8,1/23/2021,36,97,24,52,89,8,49,97,7,44,76,6,58,93,5,62,100,6,41,100,8,54,83,5,42,100,5
9,1/23/2021,37,96,22,53,86,8,49,100,7,50,66,7,58,97,9,63,97,9,42,100,6,55,83,8,43,100,0
10,1/23/2021,38,97,23,55,83,7,48,100,9,52,61,6,59,93,9,64,96,9,44,100,8,57,81,8,44,100,5
11,1/23/2021,44,83,18,58,81,6,48,100,8,56,53,9,60,93,8,64,93,10,46,100,14,58,81,7,46,100,5
12,1/23/2021,49,69,23,60,72,0,48,100,11,60,46,9,61,90,8,64,93,8,49,97,13,60,78,6,48,100,0
13,1/23/2021,52,61,22,62,75,8,49,100,11,62,37,15,63,87,8,65,90,9,53,86,13,61,78,6,50,100,6
14,1/23/2021,58,50,24,62,78,5,50,96,10,63,33,11,63,87,10,68,84,7,58,70,13,60,86,8,50,100,9
15,1/23/2021,62,40,24,62,84,3,50,96,10,64,29,17,64,84,11,67,87,9,62,62,9,58,93,7,50,100,6
16,1/23/2021,62,38,22,64,78,8,50,100,9,64,30,14,64,87,10,68,87,6,65,49,8,58,93,5,51,100,8
17,1/23/2021,62,38,22,63,84,7,50,100,6,63,29,10,64,87,10,70,84,7,66,42,11,58,97,5,52,100,9
18,1/23/2021,59,44,16,61,84,3,51,100,10,60,33,8,63,90,9,68,90,8,59,78,15,58,93,3,52,100,8
19,1/23/2021,50,61,10,62,93,0,51,100,9,57,39,6,63,90,14,66,93,9,55,90,13,58,97,5,53,100,7
20,1/23/2021,46,58,8,61,100,0,51,100,11,54,45,8,62,93,13,66,93,7,53,93,10,59,96,3,54,100,8
21,1/23/2021,46,54,10,61,100,0,52,100,10,52,47,7,62,96,10,66,93,7,52,97,10,59,96,0,55,100,13
21,1/23/2021,46,54,10,61,100,0,52,100,10,52,47,7,62,96,10,66,93,7,52,97,10,59,96,0,55,100,13
22,1/23/2021,40,70,10,61,100,0,52,100,5,53,45,7,63,93,7,66,96,7,52,97,8,60,96,0,55,100,15
23,1/23/2021,37,73,7,62,96,0,52,100,9,50,50,8,62,96,7,65,100,7,50,100,8,60,96,0,55,100,14
24,1/23/2021,40,70,14,62,96,0,52,100,8,48,54,0,62,96,10,66,96,6,51,96,8,60,100,5,55,100,13
1,1/24/2021,40,70,14,61,93,0,52,100,8,42,65,6,62,96,10,66,96,8,51,96,8,61,97,7,56,100,13
2,1/24/2021,34,89,11,62,96,5,52,100,6,44,63,0,62,96,6,67,97,3,53,96,11,62,96,3,55,100,9
3,1/24/2021,35,82,6,62,93,0,52,100,6,43,63,0,62,96,8,67,97,0,53,96,15,62,96,5,56,100,17
4,1/24/2021,34,75,6,62,96,0,51,100,7,42,65,0,62,96,8,67,97,5,53,96,14,62,96,3,57,100,14
5,1/24/2021,31,79,10,61,100,0,52,100,7,38,70,0,62,96,6,68,96,7,53,96,3,62,96,0,57,98,9
6,1/24/2021,28,92,18,61,93,0,52,100,7,39,70,0,62,96,3,70,93,10,54,97,6,62,96,3,57,100,10
7,1/24/2021,30,96,18,61,100,5,51,100,7,37,73,0,62,96,6,70,93,10,54,97,3,61,100,6,57,100,9
8,1/24/2021,29,96,17,61,100,0,52,100,6,40,70,3,63,97,6,70,93,8,55,96,8,62,100,0,57,100,6
9,1/24/2021,31,96,17,62,96,3,52,100,6,48,54,0,64,96,10,71,90,7,56,97,3,62,100,5,58,100,0
10,1/24/2021,31,96,11,62,100,6,53,100,7,52,45,3,66,96,9,71,90,10,57,93,7,63,97,6,58,100,6
11,1/24/2021,32,96,11,63,100,3,54,100,7,55,38,9,69,96,7,74,82,13,61,78,15,64,96,5,58,100,5
12,1/24/2021,34,85,11,63,93,0,56,100,3,60,30,8,70,93,7,74,82,10,62,73,16,64,100,6,60,100,6
13,1/24/2021,35,78,10,65,97,0,57,96,3,64,26,15,73,87,8,75,79,10,65,66,15,66,96,6,60,100,6
14,1/24/2021,36,76,8,66,100,3,57,100,7,64,27,15,74,85,10,78,69,14,68,57,13,68,96,8,60,100,7
15,1/24/2021,38,70,9,68,96,0,57,100,5,63,28,14,77,69,11,80,64,15,70,51,16,71,90,10,59,100,6
16,1/24/2021,38,73,10,71,94,9,57,100,7,61,30,25,75,76,16,80,62,17,68,57,18,72,87,13,59,100,8
17,1/24/2021,37,76,11,72,87,13,56,100,6,57,34,21,74,76,14,80,62,17,68,63,22,72,84,11,51,100,8
18,1/24/2021,37,76,9,69,93,5,56,100,10,54,34,24,73,79,13,79,67,13,64,70,20,71,84,15,49,100,9
19,1/24/2021,35,85,14,71,87,13,56,100,10,50,43,24,72,82,14,77,69,9,62,78,20,71,84,15,47,100,8
20,1/24/2021,35,89,9,71,87,15,57,100,7,48,48,28,71,84,14,75,76,14,62,80,16,70,90,10,46,100,10
21,1/24/2021,34,100,0,71,87,16,57,100,6,46,47,28,71,87,13,74,82,13,61,84,7,70,87,16,45,100,7
22,1/24/2021,37,93,21,71,87,15,59,100,11,45,52,29,71,90,16,73,84,18,62,80,10,70,87,14,46,100,3
23,1/24/2021,35,96,10,71,87,14,62,100,11,44,49,29,73,87,14,71,90,14,60,86,8,70,87,15,46,100,5
24,1/24/2021,34,97,11,72,87,13,63,100,7,42,53,26,73,87,17,71,90,18,58,46,26,70,87,16,47,100,0
1,1/25/2021,34,97,11,70,87,9,63,100,7,42,51,24,73,87,17,71,90,17,57,44,24,70,87,14,47,100,5
1,1/25/2021,34,97,11,70,87,9,63,100,7,42,51,24,73,87,17,71,90,17,58,46,26,70,87,14,47,100,5
2,1/25/2021,34,97,5,73,81,18,67,93,14,42,43,15,73,81,16,70,90,14,50,48,17,71,84,13,45,100,24
3,1/25/2021,33,96,7,73,81,20,67,97,16,42,45,16,72,84,11,68,93,6,47,52,9,71,84,7,44,100,10
4,1/25/2021,32,100,11,73,81,16,67,93,17,42,47,16,72,84,15,66,96,6,43,63,7,70,87,9,44,100,9
5,1/25/2021,31,100,7,73,84,8,67,93,20,42,47,11,72,84,14,65,100,8,47,44,24,70,87,5,44,100,11
6,1/25/2021,32,96,13,69,90,0,54,87,16,42,45,16,72,84,10,64,100,3,45,48,18,70,87,3,43,100,15
7,1/25/2021,32,88,14,69,96,6,51,89,11,41,47,17,71,87,10,63,100,5,44,47,17,67,93,6,42,77,11
8,1/25/2021,34,75,21,65,59,13,50,89,15,42,45,16,72,87,6,66,96,6,43,49,18,64,48,16,43,70,15
9,1/25/2021,36,70,24,65,59,6,51,86,13,44,43,16,72,87,5,67,97,6,46,44,23,64,48,11,47,66,14
10,1/25/2021,42,58,24,67,45,8,54,77,13,46,42,20,76,74,17,69,93,10,50,36,22,65,40,18,50,57,21
11,1/25/2021,46,50,23,69,35,10,58,70,11,48,37,25,76,74,14,75,76,13,53,30,,68,33,18,54,48,21
12,1/25/2021,47,52,20,71,30,5,61,60,14,50,35,25,77,71,11,74,56,16,54,28,23,71,29,14,57,37,17
13,1/25/2021,47,52,16,74,25,15,65,42,15,51,29,23,72,50,11,75,45,13,57,23,26,74,26,9,59,30,21
14,1/25/2021,49,50,14,74,23,9,66,34,15,54,26,25,73,41,9,78,42,10,58,20,31,75,25,9,60,26,21
15,1/25/2021,50,46,10,76,21,11,67,32,18,54,26,28,76,36,8,80,41,11,59,21,25,75,24,9,61,24,24
16,1/25/2021,50,46,11,76,20,11,68,30,13,54,25,18,75,37,8,80,42,10,59,20,26,73,25,8,62,20,21
17,1/25/2021,48,48,10,75,22,5,66,30,15,52,27,23,74,37,6,79,42,7,58,22,22,75,23,10,60,22,17
18,1/25/2021,40,65,11,70,23,0,63,34,10,50,29,23,72,40,7,75,43,9,56,22,21,71,28,6,54,29,9
19,1/25/2021,34,75,9,55,57,0,59,39,8,49,32,16,70,39,6,71,49,9,50,29,11,64,38,3,51,35,9
20,1/25/2021,31,82,6,52,66,0,56,44,7,48,33,14,69,38,5,69,47,8,49,32,7,61,44,5,49,38,10
21,1/25/2021,31,79,7,48,77,0,57,41,7,45,39,8,69,41,5,69,44,13,47,34,7,56,55,7,,,
22,1/25/2021,29,82,5,46,83,0,52,53,7,41,45,7,66,49,5,,,,40,49,9,,,,,,
23,1/25/2021,27,89,6,46,83,3,52,50,9,40,45,6,65,52,3,67,49,5,40,49,5,52,59,7,45,47,7
24,1/25/2021,25,88,6,45,80,0,54,42,11,44,37,9,61,65,0,65,56,3,38,52,6,52,57,7,42,51,8
1,1/26/2021,25,88,6,49,69,0,54,42,11,42,40,8,61,65,0,64,58,0,38,52,6,50,61,3,43,51,6
2,1/26/2021,24,91,5,44,83,3,44,65,9,45,35,14,58,72,3,64,60,0,36,59,5,48,68,6,44,46,8
3,1/26/2021,22,89,10,42,85,0,43,71,11,43,49,18,54,83,0,60,70,0,36,57,3,47,71,6,40,56,6
4,1/26/2021,24,88,10,40,86,3,42,85,10,38,79,11,57,74,0,58,78,0,35,61,0,46,71,7,36,70,5
5,1/26/2021,22,89,6,39,93,0,41,86,11,36,86,3,55,77,0,60,67,6,35,61,5,47,63,7,33,93,5
6,1/26/2021,21,88,7,48,66,3,40,86,14,37,76,9,58,67,0,59,69,5,32,73,3,47,63,8,32,99,7
7,1/26/2021,23,88,11,39,86,0,37,93,6,38,68,8,57,67,3,60,67,6,30,75,0,48,58,7,31,100,8
8,1/26/2021,22,89,9,41,86,0,38,89,8,37,76,3,56,72,0,58,70,7,32,69,3,49,55,0,31,100,7
9,1/26/2021,22,89,10,51,71,0,41,73,13,38,73,6,64,58,5,63,56,5,38,65,8,55,47,3,34,100,11
10,1/26/2021,24,88,7,57,53,3,43,60,15,41,62,15,65,45,8,71,36,0,42,55,7,63,31,6,37,88,11
11,1/26/2021,25,85,3,64,40,9,46,56,10,44,47,20,72,28,9,74,32,0,46,51,5,68,23,9,40,73,9
12,1/26/2021,26,81,6,68,24,5,47,54,10,48,34,32,71,31,6,77,33,5,51,41,3,70,22,6,44,64,8
13,1/26/2021,29,78,9,70,29,10,51,48,8,48,33,26,73,32,9,80,34,6,54,35,5,71,21,9,48,57,8
14,1/26/2021,32,73,16,72,25,8,53,47,10,49,28,28,74,31,7,82,37,3,60,23,7,73,20,6,52,51,7
15,1/26/2021,35,64,14,73,26,8,54,45,11,47,41,16,76,29,10,82,35,0,61,19,15,75,22,6,55,47,9
16,1/26/2021,35,67,9,74,22,5,56,44,9,42,55,18,75,32,8,84,34,6,61,20,20,75,23,7,55,45,7
17,1/26/2021,35,70,8,74,23,7,55,47,7,42,51,18,73,37,10,83,36,6,56,30,24,74,28,10,53,47,6
18,1/26/2021,35,72,7,69,30,3,51,54,8,40,60,16,69,42,7,79,44,5,52,30,21,69,36,9,48,59,8
19,1/26/2021,31,92,10,52,55,3,49,59,10,39,62,10,67,49,7,75,50,5,48,30,10,67,37,3,44,65,6
20,1/26/2021,30,92,11,47,69,3,48,58,17,38,57,15,67,51,7,73,53,6,46,31,9,64,40,5,41,72,6
21,1/26/2021,30,92,15,52,66,8,47,61,15,37,54,0,64,58,8,71,59,6,47,28,13,62,40,3,40,74,7
